cell_line	small_molecule	concentration	cell_count__time0	cell_count	cell_count__ctrl	replicate	GRvalue
MCF7	Ruxolitinib	0.37	1235	3973	4267	1	0.921749605707325
MCF7	Ruxolitinib	0.37	1389	5681	5905	2	0.963296703257367
MCF7	Ruxolitinib	1.11	1209	4523	4203	3	1.08332765954572
MCF7	Ruxolitinib	1.11	1235	4302	4267	1	1.00915487039428
MCF7	Ruxolitinib	1.11	1389	6306	5905	2	1.0639370743326
MCF7	Ruxolitinib	3.33	1209	4523	4203	3	1.08332765954572
MCF7	Ruxolitinib	3.33	1235	4398	4267	1	1.03409822330551
MCF7	Ruxolitinib	3.33	1389	6160	5905	2	1.0409104457812
MCF7	Ruxolitinib	10	1209	3462	4203	3	0.795444219002842
MCF7	Ruxolitinib	10	1235	3184	4267	1	0.698030640072236
MCF7	Ruxolitinib	10	1389	4975	5905	2	0.84239649325231
MCF7	SB590885	0.04	1209	3687	4203	3	0.859449635303787
MCF7	SB590885	0.04	1235	4382	4267	1	1.02995779481503
MCF7	SB590885	0.04	1389	5303	5905	2	0.899606942556871
MCF7	SB590885	0.12	1209	4035	4203	3	0.955125969769677
MCF7	SB590885	0.12	1235	4368	4267	1	1.02632944839853
MCF7	SB590885	0.12	1389	5500	5905	2	0.933084603805639
MCF7	SB590885	0.37	1209	4099	4203	3	0.972316827433613
MCF7	SB590885	0.37	1235	4641	4267	1	1.0961847613249
MCF7	SB590885	0.37	1389	5754	5905	2	0.975339556736206
MCF7	SB590885	1.11	1209	4189	4203	3	0.996291266270851
MCF7	SB590885	1.11	1235	4899	4267	1	1.16055438636288
MCF7	SB590885	1.11	1389	6309	5905	2	1.06440729554122
MCF7	SB590885	3.33	1209	4070	4203	3	0.964542087077819
MCF7	SB590885	3.33	1235	4700	4267	1	1.11104132147657
MCF7	SB590885	3.33	1389	6498	5905	2	1.09379983438415
MCF7	SB590885	10	1209	409	4203	3	-0.45279511959915
MCF7	SB590885	10	1235	2702	4267	1	0.549142204261135
MCF7	SB590885	10	1389	4408	5905	2	0.738655086176789
MCF7	SNS-032	0.04	1209	1200	4012	3	-0.0043085090532814
MCF7	SNS-032	0.04	1235	726	4056	1	-0.266320766499818
MCF7	SNS-032	0.04	1389	1491	5445	2	0.0366090852977619
MCF7	SNS-032	0.12	1209	734	4012	3	-0.250521577916053
MCF7	SNS-032	0.12	1235	632	4056	1	-0.323287842623985
MCF7	SNS-032	0.12	1389	679	5445	2	-0.304514778662292
MCF7	SNS-032	0.37	1209	723	4012	3	-0.257032817709939
MCF7	SNS-032	0.37	1235	574	4056	1	-0.36021280462561
MCF7	SNS-032	0.37	1389	565	5445	2	-0.366440117484314
MCF7	SNS-032	1.11	1209	720	4012	3	-0.258815853557065
MCF7	SNS-032	1.11	1235	565	4056	1	-0.366079479363583
MCF7	SNS-032	1.11	1389	595	5445	2	-0.349588989485768
MCF7	SNS-032	3.33	1209	702	4012	3	-0.269580647481498
MCF7	SNS-032	3.33	1235	579	4056	1	-0.356970120060248
MCF7	SNS-032	3.33	1389	522	5445	2	-0.391382022934371
MCF7	SNS-032	10	1209	694	4012	3	-0.27440235352155
MCF7	SNS-032	10	1235	598	4056	1	-0.344753056630858
MCF7	SNS-032	10	1389	444	5445	2	-0.439362872761389
MCF7	SU11274	0.04	1209	4485	4203	3	1.0735725471376
MCF7	SU11274	0.04	1235	4880	4267	1	1.15586578780394
MCF7	SU11274	0.04	1389	6419	5905	2	1.08156898162624
MCF7	SU11274	0.12	1209	4202	4203	3	0.999735272405724
MCF7	SU11274	0.12	1235	4784	4267	1	1.13205189591701
MCF7	SU11274	0.12	1389	5985	5905	2	1.0129320471209
MCF7	SU11274	0.37	1209	3974	4203	3	0.93862796122054
MCF7	SU11274	0.37	1235	4597	4267	1	1.08505101199473
MCF7	SU11274	0.37	1389	5969	5905	2	1.01035287686974
MCF7	SU11274	1.11	1209	3609	4203	3	0.837462632643841
MCF7	SU11274	1.11	1235	3896	4267	1	0.900837493309907
MCF7	SU11274	1.11	1389	4937	5905	2	0.835642935570867
MCF7	SU11274	3.33	1209	3108	4203	3	0.690875611899516
MCF7	SU11274	3.33	1235	3145	4267	1	0.686371271601497
MCF7	SU11274	3.33	1389	4553	5905	2	0.765816701549837
MCF7	SU11274	10	1209	1328	4203	3	0.0536130994636019
MCF7	SU11274	10	1235	1576	4267	1	0.14603699187693
MCF7	SU11274	10	1389	1689	5905	2	0.0981866954400918
MCF7	Saracatinib	0.04	1209	3381	4012	3	0.811696757741451
MCF7	Saracatinib	0.04	1235	3767	4056	1	0.915655462287617
MCF7	Saracatinib	0.04	1389	4594	5445	2	0.834769024439996
MCF7	Saracatinib	0.12	1209	3308	4012	3	0.788988445770907
MCF7	Saracatinib	0.12	1235	2857	4056	1	0.630493541086302
MCF7	Saracatinib	0.12	1389	3378	5445	2	0.569746208801307
MCF7	Saracatinib	0.37	1209	2897	4012	3	0.656962472932672
MCF7	Saracatinib	0.37	1235	2013	4056	1	0.329470917514037
MCF7	Saracatinib	0.37	1389	2345	5445	2	0.304368233007415
MCF7	Saracatinib	1.11	1209	2815	4012	3	0.629696143834374
MCF7	Saracatinib	1.11	1235	1688	4056	1	0.199784785726754
MCF7	Saracatinib	1.11	1389	1811	5445	2	0.144087149536421
MCF7	Saracatinib	3.33	1209	2488	4012	3	0.517458662061336
MCF7	Saracatinib	3.33	1235	1502	4056	1	0.12085291248381
MCF7	Saracatinib	3.33	1389	1515	5445	2	0.0450419603138472
MCF7	Saracatinib	10	1209	2425	4012	3	0.495134422963092
MCF7	Saracatinib	10	1235	1703	4056	1	0.205988009196513
MCF7	Saracatinib	10	1389	1667	5445	2	0.096988076884144
MCF7	Seliciclib	0.04	1209	4445	4203	3	1.06326430495934
MCF7	Seliciclib	0.04	1235	4831	4267	1	1.14373684953033
MCF7	Seliciclib	0.04	1389	5996	5905	2	1.0147031432252
MCF7	Seliciclib	0.12	1209	4189	4203	3	0.996291266270851
MCF7	Seliciclib	0.12	1235	4452	4267	1	1.04802337507465
MCF7	Seliciclib	0.12	1389	5970	5905	2	1.010514180467
MCF7	Seliciclib	0.37	1209	3931	4203	3	0.926930611377941
MCF7	Seliciclib	0.37	1235	3789	4267	1	0.871472736642382
MCF7	Seliciclib	0.37	1389	5718	5905	2	0.969410627646809
MCF7	Seliciclib	1.11	1209	3350	4203	3	0.762896272523212
MCF7	Seliciclib	1.11	1235	3527	4267	1	0.797984650079985
MCF7	Seliciclib	1.11	1389	5276	5905	2	0.894968466153705
MCF7	Seliciclib	3.33	1209	3016	4203	3	0.662846587925835
MCF7	Seliciclib	3.33	1235	3101	4267	1	0.673140304707189
MCF7	Seliciclib	3.33	1389	4844	5905	2	0.818999348203866
MCF7	Seliciclib	10	1209	1223	4203	3	0.00642534519121396
MCF7	Seliciclib	10	1235	706	4267	1	-0.268482039172544
MCF7	Seliciclib	10	1389	1278	5905	2	-0.0391056769713348
MCF7	Selumetinib	0.04	1209	3122	4012	3	0.730152080199022
MCF7	Selumetinib	0.04	1235	3986	4056	1	0.979807006616165
MCF7	Selumetinib	0.04	1389	4868	5445	2	0.889500545135899
MCF7	Selumetinib	0.12	1209	2770	4012	3	0.614590426488649
MCF7	Selumetinib	0.12	1235	3193	4056	1	0.739669602669168
MCF7	Selumetinib	0.12	1389	4127	5445	2	0.73763783644352
MCF7	Selumetinib	0.37	1209	2499	4012	3	0.521331961855212
MCF7	Selumetinib	0.37	1235	2879	4056	1	0.637800447368686
MCF7	Selumetinib	0.37	1389	3295	5445	2	0.550056497593718
MCF7	Selumetinib	1.11	1209	2517	4012	3	0.527654599285786
MCF7	Selumetinib	1.11	1235	2833	4056	1	0.622495552852815
MCF7	Selumetinib	1.11	1389	3004	5445	2	0.479017074607184
MCF7	Selumetinib	3.33	1209	2748	4012	3	0.607167724879803
MCF7	Selumetinib	3.33	1235	2821	4056	1	0.618485963422092
MCF7	Selumetinib	3.33	1389	3098	5445	2	0.502321104067696
MCF7	Selumetinib	10	1209	2522	4012	3	0.529407496901144
MCF7	Selumetinib	10	1235	2601	4056	1	0.54366880423023
MCF7	Selumetinib	10	1389	3071	5445	2	0.49566348310936
MCF7	Sigma A6730	0.04	1209	3392	4203	3	0.775157516503658
MCF7	Sigma A6730	0.04	1235	3330	4267	1	0.741129653386489
MCF7	Sigma A6730	0.04	1389	4389	5905	2	0.735061680708952
MCF7	Sigma A6730	0.12	1209	3269	4203	3	0.739055329482529
MCF7	Sigma A6730	0.12	1235	3215	4267	1	0.707253488665399
MCF7	Sigma A6730	0.12	1389	4612	5905	2	0.77673948194743
MCF7	Sigma A6730	0.37	1209	2824	4203	3	0.60310025329178
MCF7	Sigma A6730	0.37	1235	3167	4267	1	0.692956138123162
MCF7	Sigma A6730	0.37	1389	4775	5905	2	0.806543016043137
MCF7	Sigma A6730	1.11	1209	2347	4203	3	0.446310149365306
MCF7	Sigma A6730	1.11	1235	2317	4267	1	0.42157149479558
MCF7	Sigma A6730	1.11	1389	3453	5905	2	0.546759998200007
MCF7	Sigma A6730	3.33	1209	2001	4203	3	0.323515577623515
MCF7	Sigma A6730	3.33	1235	2373	4267	1	0.44067868249604
MCF7	Sigma A6730	3.33	1389	3455	5905	2	0.547189023713541
MCF7	Sigma A6730	10	1209	830	4203	3	-0.188795971877239
MCF7	Sigma A6730	10	1235	1211	4267	1	-0.0109113457141624
MCF7	Sigma A6730	10	1389	1919	5905	2	0.167432677851733
MCF7	Sirolimus	0.04	1209	2216	4012	3	0.419258317375083
MCF7	Sirolimus	0.04	1235	2655	4056	1	0.562269913874804
MCF7	Sirolimus	0.04	1389	3193	5445	2	0.525521766544948
MCF7	Sirolimus	0.12	1209	2235	4012	3	0.426277529603902
MCF7	Sirolimus	0.12	1235	2650	4056	1	0.560554259857766
MCF7	Sirolimus	0.12	1389	3177	5445	2	0.521638339783231
MCF7	Sirolimus	0.37	1209	2249	4012	3	0.431433474031269
MCF7	Sirolimus	0.37	1235	2499	4056	1	0.508088010437266
MCF7	Sirolimus	0.37	1389	3167	5445	2	0.519206304102619
MCF7	Sirolimus	1.11	1209	2181	4012	3	0.406261333819746
MCF7	Sirolimus	1.11	1235	2650	4056	1	0.560554259857766
MCF7	Sirolimus	1.11	1389	3115	5445	2	0.506498283280332
MCF7	Sirolimus	3.33	1209	2273	4012	3	0.440240821480442
MCF7	Sirolimus	3.33	1235	2532	4056	1	0.519664625791568
MCF7	Sirolimus	3.33	1389	3196	5445	2	0.526248841010815
MCF7	Sirolimus	10	1209	2039	4012	3	0.352602415076075
MCF7	Sirolimus	10	1235	2605	4056	1	0.545052154110533
MCF7	Sirolimus	10	1389	2978	5445	2	0.472508077548985
MCF7	Sorafenib	0.04	1209	3745	4012	3	0.921969829537092
MCF7	Sorafenib	0.04	1235	3940	4056	1	0.966456720710256
MCF7	Sorafenib	0.04	1389	5186	5445	2	0.951151441068375
MCF7	Sorafenib	0.12	1209	3886	4012	3	0.963459129266858
MCF7	Sorafenib	0.12	1235	3561	4056	1	0.853876274773063
MCF7	Sorafenib	0.12	1389	4987	5445	2	0.912797047820557
MCF7	Sorafenib	0.37	1209	3825	4012	3	0.945589203213278
MCF7	Sorafenib	0.37	1235	3908	4056	1	0.957131192527974
MCF7	Sorafenib	0.37	1389	4946	5445	2	0.904801759018871
MCF7	Sorafenib	1.11	1209	3953	4012	3	0.982950838791262
MCF7	Sorafenib	1.11	1235	3680	4056	1	0.88974063668896
MCF7	Sorafenib	1.11	1389	4660	5445	2	0.848096391949465
MCF7	Sorafenib	3.33	1209	3843	4012	3	0.950874728338364
MCF7	Sorafenib	3.33	1235	3446	4056	1	0.818739295791687
MCF7	Sorafenib	3.33	1389	4391	5445	2	0.793174896731236
MCF7	Sorafenib	10	1209	2138	4012	3	0.390172450620476
MCF7	Sorafenib	10	1235	1645	4056	1	0.181873532048187
MCF7	Sorafenib	10	1389	1891	5445	2	0.169457134783755
MCF7	TGX221	0.04	1209	3847	4203	3	0.903914956684695
MCF7	TGX221	0.04	1235	3428	4267	1	0.769592946026987
MCF7	TGX221	0.04	1389	4677	5905	2	0.78868909624123
MCF7	TGX221	0.12	1209	3699	4203	3	0.862813860051119
MCF7	TGX221	0.12	1235	3633	4267	1	0.827997004358258
MCF7	TGX221	0.12	1389	5067	5905	2	0.858636725928107
MCF7	TGX221	0.37	1209	4044	4203	3	0.957550706930116
MCF7	TGX221	0.37	1235	4070	4267	1	0.94784073862953
MCF7	TGX221	0.37	1389	5755	5905	2	0.975503972907572
MCF7	TGX221	1.11	1209	4008	4203	3	0.947837321882929
MCF7	TGX221	1.11	1235	4179	4267	1	0.976834603730714
MCF7	TGX221	1.11	1389	6009	5905	2	1.01679407553376
MCF7	TGX221	3.33	1209	4072	4203	3	0.965079063562833
MCF7	TGX221	3.33	1235	3227	4267	1	0.710813088632706
MCF7	TGX221	3.33	1389	4176	5905	2	0.694209488861673
MCF7	TGX221	10	1209	3243	4203	3	0.731347251695381
MCF7	TGX221	10	1235	3775	4267	1	0.867603716352526
MCF7	TGX221	10	1389	5124	5905	2	0.868621616957765
MCF7	TWS119	0.04	1209	4199	4203	3	0.998940921854357
MCF7	TWS119	0.04	1235	4758	4267	1	1.12556613140242
MCF7	TWS119	0.04	1389	6227	5905	2	1.05151237050197
MCF7	TWS119	0.12	1209	3957	4203	3	0.934010172805469
MCF7	TWS119	0.12	1235	4177	4267	1	0.976305630619583
MCF7	TWS119	0.12	1389	6153	5905	2	1.03979932263599
MCF7	TWS119	0.37	1209	4462	4203	3	1.06765031613136
MCF7	TWS119	0.37	1235	4026	4267	1	0.936039956215468
MCF7	TWS119	0.37	1389	5683	5905	2	0.963627715156961
MCF7	TWS119	1.11	1209	4004	4203	3	0.946755671682112
MCF7	TWS119	1.11	1235	3874	4267	1	0.894829210930268
MCF7	TWS119	1.11	1389	6210	5905	2	1.04882798000609
MCF7	TWS119	3.33	1209	2957	4203	3	0.644671473375334
MCF7	TWS119	3.33	1235	2631	4267	1	0.526251197737275
MCF7	TWS119	3.33	1389	4120	5905	2	0.683289758418832
MCF7	TWS119	10	1209	1097	4203	3	-0.0526436325868859
MCF7	TWS119	10	1235	731	4267	1	-0.254111496608977
MCF7	TWS119	10	1389	909	5905	2	-0.183781371736748
MCF7	Torin1	0.04	1209	1482	4012	3	0.12485344161736
MCF7	Torin1	0.04	1235	1714	4056	1	0.21052256629498
MCF7	Torin1	0.04	1389	1882	5445	2	0.166629756454073
MCF7	Torin1	0.12	1209	1411	4012	3	0.0933901761882481
MCF7	Torin1	0.12	1235	1509	4056	1	0.123894867795801
MCF7	Torin1	0.12	1389	1804	5445	2	0.141841244545057
MCF7	Torin1	0.37	1209	1313	4012	3	0.0488412975500652
MCF7	Torin1	0.37	1235	1398	4056	1	0.07493872301446
MCF7	Torin1	0.37	1389	1754	5445	2	0.125672591076831
MCF7	Torin1	1.11	1209	1216	4012	3	0.00334170941726764
MCF7	Torin1	1.11	1235	1185	4056	1	-0.0238025376026145
MCF7	Torin1	1.11	1389	1569	5445	2	0.0637785516964553
MCF7	Torin1	3.33	1209	1158	4012	3	-0.0245979401614047
MCF7	Torin1	3.33	1235	1097	4056	1	-0.0667380980124919
MCF7	Torin1	3.33	1389	1459	5445	2	0.0252605339243932
MCF7	Torin1	10	1209	1000	4012	3	-0.103874762834318
MCF7	Torin1	10	1235	1138	4056	1	-0.046561923804747
MCF7	Torin1	10	1389	1257	5445	2	-0.0494035225933753
MCF7	Torin2	0.04	1209	1120	4203	3	-0.0416450760665757
MCF7	Torin2	0.04	1235	1225	4267	1	-0.00453492880348627
MCF7	Torin2	0.04	1389	1493	5905	2	0.0351869235530868
MCF7	Torin2	0.12	1209	1014	4203	3	-0.0932125647279335
MCF7	Torin2	0.12	1235	1160	4267	1	-0.0344194576113875
MCF7	Torin2	0.12	1389	1641	5905	2	0.0831265036814943
MCF7	Torin2	0.37	1209	997	4203	3	-0.101701389813015
MCF7	Torin2	0.37	1235	1086	4267	1	-0.0693559753893838
MCF7	Torin2	0.37	1389	1458	5905	2	0.0234920522340731
MCF7	Torin2	1.11	1209	1031	4203	3	-0.0847866558689458
MCF7	Torin2	1.11	1235	1143	4267	1	-0.0423563433224947
MCF7	Torin2	1.11	1389	1352	5905	2	-0.012848025499156
MCF7	Torin2	3.33	1209	1060	4203	3	-0.0705540296124336
MCF7	Torin2	3.33	1235	1153	4267	1	-0.0376813336265989
MCF7	Torin2	3.33	1389	1322	5905	2	-0.0234004612530215
MCF7	Torin2	10	1209	1015	4203	3	-0.0927151962743439
MCF7	Torin2	10	1235	943	4267	1	-0.139991054385022
MCF7	Torin2	10	1389	1122	5905	2	-0.0971894567293039
MCF7	Tozasertib	0.04	1209	1353	4203	3	0.0646013230916673
MCF7	Tozasertib	0.04	1235	1440	4267	1	0.0896497522837341
MCF7	Tozasertib	0.04	1389	1560	5905	2	0.0571823485832781
MCF7	Tozasertib	0.12	1209	1412	4203	3	0.0901819793719549
MCF7	Tozasertib	0.12	1235	1383	4267	1	0.0653217807422626
MCF7	Tozasertib	0.12	1389	1514	5905	2	0.042135366225285
MCF7	Tozasertib	0.37	1209	1406	4203	3	0.0876025045360884
MCF7	Tozasertib	0.37	1235	1483	4267	1	0.107722518221545
MCF7	Tozasertib	0.37	1389	1457	5905	2	0.0231557754674634
MCF7	Tozasertib	1.11	1209	1441	4203	3	0.102581475036283
MCF7	Tozasertib	1.11	1235	1368	4267	1	0.0588465929034385
MCF7	Tozasertib	1.11	1389	1626	5905	2	0.0783732394784376
MCF7	Tozasertib	3.33	1209	1426	4203	3	0.0961819096592897
MCF7	Tozasertib	3.33	1235	1433	4267	1	0.0866852720313593
MCF7	Tozasertib	3.33	1389	1530	5905	2	0.0473957757430639
MCF7	Tozasertib	10	1209	1281	4203	3	0.0327036713688225
MCF7	Tozasertib	10	1235	1318	4267	1	0.0370331284404171
MCF7	Tozasertib	10	1389	1536	5905	2	0.0493610351308407
MCF7	Trametinib	0.04	1209	2188	4203	3	0.390956206738602
MCF7	Trametinib	0.04	1235	2062	4267	1	0.331862179282625
MCF7	Trametinib	0.04	1389	2684	5905	2	0.370941141779648
MCF7	Trametinib	0.12	1209	2030	4203	3	0.334152027992877
MCF7	Trametinib	0.12	1235	2219	4267	1	0.387636854790457
MCF7	Trametinib	0.12	1389	2715	5905	2	0.37850231394291
MCF7	Trametinib	0.37	1209	2084	4203	3	0.353779782840616
MCF7	Trametinib	0.37	1235	2126	4267	1	0.354816906909019
MCF7	Trametinib	0.37	1389	2689	5905	2	0.372163751840602
MCF7	Trametinib	1.11	1209	2203	4203	3	0.39625289265799
MCF7	Trametinib	1.11	1235	2286	4267	1	0.410906721769951
MCF7	Trametinib	1.11	1389	2616	5905	2	0.354194343201581
MCF7	Trametinib	3.33	1209	2307	4203	3	0.43254545537441
MCF7	Trametinib	3.33	1235	2307	4267	1	0.418138158194639
MCF7	Trametinib	3.33	1389	2929	5905	2	0.429515133357811
MCF7	Trametinib	10	1209	2277	4203	3	0.422152316155632
MCF7	Trametinib	10	1235	2379	4267	1	0.442714030047671
MCF7	Trametinib	10	1389	2877	5905	2	0.417303119384019
MCF7	Vemurafenib	0.04	1209	4065	4203	3	0.963199133400432
MCF7	Vemurafenib	0.04	1235	4219	4267	1	0.987390728548313
MCF7	Vemurafenib	0.04	1389	5823	5905	2	0.986649556299051
MCF7	Vemurafenib	0.12	1209	4214	4203	3	1.00291016124805
MCF7	Vemurafenib	0.12	1235	4427	4267	1	1.041585858505
MCF7	Vemurafenib	0.12	1389	5909	5905	2	1.00064876251949
MCF7	Vemurafenib	0.37	1209	4347	4203	3	1.03783370263944
MCF7	Vemurafenib	0.37	1235	4319	4267	1	1.01358966920931
MCF7	Vemurafenib	0.37	1389	6152	5905	2	1.03964053700188
MCF7	Vemurafenib	1.11	1209	4204	4203	3	1.00026469964886
MCF7	Vemurafenib	1.11	1235	4134	4267	1	0.964905565013987
MCF7	Vemurafenib	1.11	1389	6263	5905	2	1.05718438547149
MCF7	Vemurafenib	3.33	1209	4259	4203	3	1.01478042300006
MCF7	Vemurafenib	3.33	1235	4159	4267	1	0.971539837200119
MCF7	Vemurafenib	3.33	1389	5927	5905	2	1.00356536600399
MCF7	Vemurafenib	10	1209	3596	4203	3	0.833777711561393
MCF7	Vemurafenib	10	1235	3486	4267	1	0.786269656885742
MCF7	Vemurafenib	10	1389	5618	5905	2	0.952838574497533
MCF7	WH-4-025	0.04	1209	3748	4203	3	0.87650112852364
MCF7	WH-4-025	0.04	1235	4203	4267	1	0.983173597019139
MCF7	WH-4-025	0.04	1389	5576	5905	2	0.94583250493992
MCF7	WH-4-025	0.12	1209	3456	4203	3	0.793712534081004
MCF7	WH-4-025	0.12	1235	2787	4267	1	0.576200913177479
MCF7	WH-4-025	0.12	1389	3951	5905	2	0.649858311434777
MCF7	WH-4-025	0.37	1209	2661	4203	3	0.550947974042917
MCF7	WH-4-025	0.37	1235	1967	4267	1	0.297201065211249
MCF7	WH-4-025	0.37	1389	3583	5905	2	0.574382402844236
MCF7	WH-4-025	1.11	1209	2171	4203	3	0.384933780291795
MCF7	WH-4-025	1.11	1235	1226	4267	1	-0.0040807032063459
MCF7	WH-4-025	1.11	1389	1603	5905	2	0.0710403063820793
MCF7	WH-4-025	3.33	1209	2001	4203	3	0.323515577623515
MCF7	WH-4-025	3.33	1235	1388	4267	1	0.067473287606312
MCF7	WH-4-025	3.33	1389	1662	5905	2	0.0897432000380287
MCF7	WH-4-025	10	1209	851	4203	3	-0.177441635416013
MCF7	WH-4-025	10	1235	1043	4267	1	-0.0901400154142262
MCF7	WH-4-025	10	1389	1328	5905	2	-0.0212800702012828
MCF7	WYE-125132	0.04	1209	1334	4012	3	0.058502548763141
MCF7	WYE-125132	0.04	1235	1763	4056	1	0.230576205753422
MCF7	WYE-125132	0.04	1389	1958	5445	2	0.190300386011735
MCF7	WYE-125132	0.12	1209	1264	4012	3	0.0260412063026871
MCF7	WYE-125132	0.12	1235	1725	4056	1	0.215045001384075
MCF7	WYE-125132	0.12	1389	1919	5445	2	0.178211289890027
MCF7	WYE-125132	0.37	1209	1318	4012	3	0.0511474766213624
MCF7	WYE-125132	0.37	1235	1641	4056	1	0.180197497352263
MCF7	WYE-125132	0.37	1389	1854	5445	2	0.157790606734662
MCF7	WYE-125132	1.11	1209	1292	4012	3	0.0391145934957322
MCF7	WYE-125132	1.11	1235	1781	4056	1	0.237884313146991
MCF7	WYE-125132	1.11	1389	1894	5445	2	0.170398120536035
MCF7	WYE-125132	3.33	1209	1170	4012	3	-0.0187697111226901
MCF7	WYE-125132	3.33	1235	1665	4056	1	0.190228336797543
MCF7	WYE-125132	3.33	1389	1701	5445	2	0.108283917829917
MCF7	WYE-125132	10	1209	879	4012	3	-0.168232728163427
MCF7	WYE-125132	10	1235	1393	4056	1	0.072696037504411
MCF7	WYE-125132	10	1389	1652	5445	2	0.0919685593318527
MCF7	WZ-4-145	0.04	1209	2751	4012	3	0.608181384733397
MCF7	WZ-4-145	0.04	1235	3090	4056	1	0.706734461829219
MCF7	WZ-4-145	0.04	1389	3933	5445	2	0.695702087943761
MCF7	WZ-4-145	0.12	1209	2527	4012	3	0.531158928120581
MCF7	WZ-4-145	0.12	1235	2859	4056	1	0.631158772775615
MCF7	WZ-4-145	0.12	1389	4235	5445	2	0.760563129562746
MCF7	WZ-4-145	0.37	1209	2178	4012	3	0.405143224352017
MCF7	WZ-4-145	0.37	1235	2493	4056	1	0.505976336744635
MCF7	WZ-4-145	0.37	1389	3794	5445	2	0.665025251299965
MCF7	WZ-4-145	1.11	1209	1815	4012	3	0.264632987851438
MCF7	WZ-4-145	1.11	1235	2094	4056	1	0.360397073561587
MCF7	WZ-4-145	1.11	1389	2885	5445	2	0.448993625415046
MCF7	WZ-4-145	3.33	1209	1357	4012	3	0.0690105465634496
MCF7	WZ-4-145	3.33	1235	1848	4056	1	0.264819961272995
MCF7	WZ-4-145	3.33	1389	2662	5445	2	0.391039734976327
MCF7	WZ-4-145	10	1209	772	4012	3	-0.228338814219829
MCF7	WZ-4-145	10	1235	895	4056	1	-0.17113398088539
MCF7	WZ-4-145	10	1389	579	5445	2	-0.358522772793852
MCF7	WZ3105	0.04	1209	572	4203	3	-0.340542113680319
MCF7	WZ3105	0.04	1235	751	4267	1	-0.242770458445893
MCF7	WZ3105	0.04	1389	544	5905	2	-0.361711670247521
MCF7	WZ3105	0.12	1209	622	4203	3	-0.309071529036839
MCF7	WZ3105	0.12	1235	827	4267	1	-0.200841376325141
MCF7	WZ3105	0.12	1389	485	5905	2	-0.395859847937008
MCF7	WZ3105	0.37	1209	665	4203	3	-0.282894499743632
MCF7	WZ3105	0.37	1235	883	4267	1	-0.171025442136385
MCF7	WZ3105	0.37	1389	503	5905	2	-0.385222848775662
MCF7	WZ3105	1.11	1209	711	4203	3	-0.255709791828142
MCF7	WZ3105	1.11	1235	904	4267	1	-0.160060603677524
MCF7	WZ3105	1.11	1389	577	5905	2	-0.343451178227104
MCF7	WZ3105	3.33	1209	663	4203	3	-0.284095068896644
MCF7	WZ3105	3.33	1235	824	4267	1	-0.202463396839462
MCF7	WZ3105	3.33	1389	614	5905	2	-0.323613120144813
MCF7	WZ3105	10	1209	687	4203	3	-0.269792408093098
MCF7	WZ3105	10	1235	716	4267	1	-0.262707319041222
MCF7	WZ3105	10	1389	562	5905	2	-0.351682040772898
MCF7	Withaferin A	0.04	1209	4048	4012	3	1.01035090461349
MCF7	Withaferin A	0.04	1209	4135	4203	3	0.981934355971938
MCF7	Withaferin A	0.04	1235	3891	4056	1	0.952164052488526
MCF7	Withaferin A	0.04	1235	4676	4267	1	1.10500795398778
MCF7	Withaferin A	0.04	1389	5669	5445	2	1.04133181007973
MCF7	Withaferin A	0.04	1389	5874	5905	2	0.994964307085026
MCF7	Withaferin A	0.12	1209	3460	4012	3	0.836039547307733
MCF7	Withaferin A	0.12	1209	4381	4203	3	1.04668510898243
MCF7	Withaferin A	0.12	1235	3365	4056	1	0.793696359138202
MCF7	Withaferin A	0.12	1235	3865	4267	1	0.892366942468636
MCF7	Withaferin A	0.12	1389	5200	5445	2	0.953822211979907
MCF7	Withaferin A	0.12	1389	5397	5905	2	0.91566045084958
MCF7	Withaferin A	0.37	1209	1696	4012	3	0.216034577591645
MCF7	Withaferin A	0.37	1209	1706	4203	3	0.211143309004995
MCF7	Withaferin A	0.37	1235	1735	4056	1	0.219145878998284
MCF7	Withaferin A	0.37	1235	1871	4267	1	0.261416664276656
MCF7	Withaferin A	0.37	1389	2590	5445	2	0.371820965004778
MCF7	Withaferin A	0.37	1389	2889	5905	2	0.420131417810168
MCF7	Withaferin A	1.11	1209	1327	4012	3	0.05528931291754
MCF7	Withaferin A	1.11	1209	1364	4203	3	0.0694075756994812
MCF7	Withaferin A	1.11	1235	1337	4056	1	0.0473443302795908
MCF7	Withaferin A	1.11	1235	1563	4267	1	0.140742335172624
MCF7	Withaferin A	1.11	1389	1678	5445	2	0.100654929780684
MCF7	Withaferin A	1.11	1389	1758	5905	2	0.119450219688422
MCF7	Withaferin A	3.33	1209	527	4203	3	-0.369926731402694
MCF7	Withaferin A	3.33	1209	571	4012	3	-0.351757976011096
MCF7	Withaferin A	3.33	1235	1035	4267	1	-0.0940482133540684
MCF7	Withaferin A	3.33	1235	1051	4056	1	-0.0897530513944469
MCF7	Withaferin A	3.33	1389	1031	5905	2	-0.133032743155562
MCF7	Withaferin A	3.33	1389	1049	5445	2	-0.13276649002458
MCF7	Withaferin A	10	1209	664	4012	3	-0.292696465779361
MCF7	Withaferin A	10	1209	744	4203	3	-0.236686074716598
MCF7	Withaferin A	10	1235	1032	4056	1	-0.0993814917763322
MCF7	Withaferin A	10	1235	1111	4267	1	-0.057438947097803
